operator,perm_index,perm_auc
baseline,556,0.6000000000000001
baseline,557,0.6166666666666667
baseline,558,0.5817460317460317
baseline,559,0.8047619047619048
baseline,560,0.5857142857142857
baseline,561,0.6984126984126984
baseline,562,0.6142857142857143
baseline,563,0.42857142857142855
baseline,564,0.3857142857142858
baseline,565,0.42142857142857143
baseline,566,0.37380952380952376
baseline,567,0.4793650793650793
baseline,568,0.45714285714285713
baseline,569,0.4841269841269842
baseline,570,0.4912698412698413
baseline,571,0.6174603174603176
baseline,572,0.22857142857142856
baseline,573,0.6126984126984127
baseline,574,0.24523809523809526
baseline,575,0.3380952380952381
baseline,576,0.5119047619047619
baseline,577,0.4531746031746032
baseline,578,0.6301587301587303
baseline,579,0.55
baseline,580,0.3682539682539683
baseline,581,0.6428571428571429
baseline,582,0.4031746031746032
baseline,583,0.6547619047619047
baseline,584,0.6420634920634921
baseline,585,0.32222222222222224
baseline,586,0.6063492063492063
baseline,587,0.13333333333333336
baseline,588,0.4341269841269841
baseline,589,0.5865079365079365
baseline,590,0.6904761904761905
baseline,591,0.6603174603174603
baseline,592,0.4261904761904763
baseline,593,0.596031746031746
baseline,594,0.6214285714285714
baseline,595,0.3944444444444445
baseline,596,0.7468253968253968
baseline,597,0.22222222222222224
baseline,598,0.45317460317460323
baseline,599,0.5023809523809524
baseline,600,0.7746031746031746
baseline,601,0.4825396825396825
baseline,602,0.36587301587301585
baseline,603,0.596031746031746
baseline,604,0.4436507936507937
baseline,605,0.7444444444444445
baseline,606,0.5896825396825397
baseline,607,0.5166666666666666
baseline,608,0.5476190476190477
baseline,609,0.43571428571428567
baseline,610,0.49603174603174605
baseline,611,0.4666666666666667
baseline,612,0.47619047619047616
baseline,613,0.680952380952381
baseline,614,0.36587301587301585
baseline,615,0.5142857142857142
baseline,616,0.6317460317460318
baseline,617,0.48809523809523814
baseline,618,0.5650793650793651
baseline,619,0.31746031746031744
baseline,620,0.4738095238095238
baseline,621,0.49523809523809514
baseline,622,0.692063492063492
baseline,623,0.6857142857142857
baseline,624,0.3301587301587301
baseline,625,0.4666666666666667
baseline,626,0.4317460317460317
baseline,627,0.5095238095238095
baseline,628,0.653968253968254
baseline,629,0.4984126984126984
baseline,630,0.6380952380952382
baseline,631,0.5857142857142856
baseline,632,0.29365079365079366
baseline,633,0.5063492063492063
baseline,634,0.49682539682539684
baseline,635,0.6166666666666668
baseline,636,0.4976190476190476
baseline,637,0.5825396825396826
baseline,638,0.434920634920635
baseline,639,0.3682539682539682
baseline,640,0.4912698412698413
baseline,641,0.5920634920634921
baseline,642,0.37777777777777777
baseline,643,0.6015873015873016
