"reaction_id","reaction_name","subsystem","gpr","has_gpr","has_swath_overlap"
"MAR06023",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06024",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06025",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06026",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06027",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06028",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06029",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06030",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06031",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06032",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06033",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06034",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06035",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06036",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06037",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06038",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06039",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06040",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06041",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06042",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06043",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06044",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06045",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06046",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06047",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06048",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06049",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06050",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06051",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06052",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06053",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06054",NA,"Transport reactions","ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190",TRUE,TRUE
"MAR06055",NA,"Transport reactions","ENSG00000101187 or ENSG00000134538 or ENSG00000139155 or ENSG00000147100 or ENSG00000176463",TRUE,FALSE
"MAR06056",NA,"Transport reactions","ENSG00000147100",TRUE,FALSE
"MAR06057",NA,"Transport reactions","ENSG00000124568",TRUE,FALSE
"MAR06058",NA,"Transport reactions","ENSG00000147606 or ENSG00000174502",TRUE,FALSE
"MAR06059",NA,"Transport reactions","ENSG00000117479 or ENSG00000135917",TRUE,FALSE
"MAR06060",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06061",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06062",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06063",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06064",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06065",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06066",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06067",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06068",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06069",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06070",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06071",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06072",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06073",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06074",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06075",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06076",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06077",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06078",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06079",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06080",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06081",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06082",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06083",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06084",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06085",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06086",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06087",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06088",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06089",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06090",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06091",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06092",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06093",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06094",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06095",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06096",NA,"Transport reactions","ENSG00000084453 or ENSG00000101187 or ENSG00000134538 or ENSG00000139155",TRUE,FALSE
"MAR06097",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06098",NA,"Transport reactions","ENSG00000084453 or ENSG00000101187 or ENSG00000111700 or ENSG00000134538 or ENSG00000139155",TRUE,FALSE
"MAR06099",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06100",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06101",NA,"Transport reactions","ENSG00000084453 or ENSG00000101187 or ENSG00000174640 or ENSG00000176463",TRUE,FALSE
"MAR06102",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06103",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06104",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06105",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06106",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06107",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06108",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06109",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06110",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06111",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06112",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06113",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06114",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06115",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06116",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06117",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06118",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06119",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06120",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06121",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06122",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06123",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06124",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06125",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06126",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06127",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06128",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06129",NA,"Transport reactions","ENSG00000084453 or ENSG00000101187 or ENSG00000111700 or ENSG00000134538 or ENSG00000137491 or ENSG00000139155 or ENSG00000176463",TRUE,FALSE
"MAR06130",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06131",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06132",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06133",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06134",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06135",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06136",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06137",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06138",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06139",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06140",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06141",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06145",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06146",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06147",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06148",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06149",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06150",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06151",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06152",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06153",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06154",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06155",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06156",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06157",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06158",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06159",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06160",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06161",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06162",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06163",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06164",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06165",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06166",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06167",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06168",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06169",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06170",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06171",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06172",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06173",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06174",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06175",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06176",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06177",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06178",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06179",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06180",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06181",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06182",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06183",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06184",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06185",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06186",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06187",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06188",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06189",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06190",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06191",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06192",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06193",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06194",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06195",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06196",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06197",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06198",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06199",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06200",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06201",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06202",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06203",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06204",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06205",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06206",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06207",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06208",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06209",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06210",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06211",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06212",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06213",NA,"Transport reactions","ENSG00000134538",TRUE,FALSE
"MAR06214",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06215",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06216",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06217",NA,"Transport reactions","ENSG00000084453 and ENSG00000111700",TRUE,FALSE
"MAR06218",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06219",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06221",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06222",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06223",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06224",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06225",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06226",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06227",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06228",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06229",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06230",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06231",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06232",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06233",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06234",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06235",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06236",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06237",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06238",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06239",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06240",NA,"Transport reactions","ENSG00000174640",TRUE,FALSE
"MAR06241",NA,"Transport reactions","ENSG00000112499 or ENSG00000146477 or ENSG00000164638 or ENSG00000175003",TRUE,FALSE
"MAR06242",NA,"Transport reactions","ENSG00000103546 or ENSG00000142319",TRUE,FALSE
"MAR06243",NA,"Transport reactions","ENSG00000112499 or ENSG00000146477 or ENSG00000164638 or ENSG00000175003",TRUE,FALSE
"MAR06244",NA,"Transport reactions","ENSG00000108576",TRUE,FALSE
"MAR06245",NA,"Transport reactions","ENSG00000112499 or ENSG00000146477 or ENSG00000175003",TRUE,FALSE
"MAR06246",NA,"Transport reactions","ENSG00000112499 or ENSG00000146477 or ENSG00000174640 or ENSG00000175003 or ENSG00000176463",TRUE,FALSE
"MAR06247",NA,"Transport reactions","ENSG00000112499 or ENSG00000146477 or ENSG00000174640 or ENSG00000175003",TRUE,FALSE
"MAR06248",NA,"Transport reactions","ENSG00000137491",TRUE,FALSE
"MAR06249",NA,"Transport reactions","ENSG00000121270 or ENSG00000137491",TRUE,FALSE
