reaction_id,subsystem,W_R,n_genes
MAR12212,Exchange/demand reactions,1.1,0
MAR12213,Exchange/demand reactions,1.1,0
MAR12214,Exchange/demand reactions,1.1,0
MAR12215,Exchange/demand reactions,1.1,0
MAR12216,Exchange/demand reactions,1.1,0
MAR12217,Exchange/demand reactions,1.1,0
MAR12218,Exchange/demand reactions,1.1,0
MAR12219,Exchange/demand reactions,1.1,0
MAR12220,Exchange/demand reactions,1.1,0
MAR12221,Exchange/demand reactions,1.1,0
MAR12222,Exchange/demand reactions,1.1,0
MAR12223,Exchange/demand reactions,1.1,0
MAR12224,Exchange/demand reactions,1.1,0
MAR12225,Exchange/demand reactions,1.1,0
MAR12226,Exchange/demand reactions,1.1,0
MAR12227,Exchange/demand reactions,1.1,0
MAR12228,Exchange/demand reactions,1.1,0
MAR12229,Exchange/demand reactions,1.1,0
MAR12230,Exchange/demand reactions,1.1,0
MAR12231,Exchange/demand reactions,1.1,0
MAR12232,Exchange/demand reactions,1.1,0
MAR12233,Exchange/demand reactions,1.1,0
MAR12234,Transport reactions,1.1,4
MAR12235,Transport reactions,1.1,2
MAR12236,Bile acid biosynthesis,1.1,1
MAR12237,Transport reactions,1.1,4
MAR12238,Transport reactions,1.1,2
MAR12239,Bile acid biosynthesis,1.1,1
MAR12240,Transport reactions,1.1,4
MAR12241,Transport reactions,1.1,2
MAR12242,Bile acid biosynthesis,1.1,1
MAR12243,Transport reactions,1.1,4
MAR12244,Transport reactions,1.1,2
MAR12245,Bile acid biosynthesis,1.1,1
MAR12246,Bile acid biosynthesis,1.1,3
MAR12247,Bile acid biosynthesis,1.1,3
MAR12248,Transport reactions,1.1,4
MAR12249,Transport reactions,1.1,0
MAR12250,Bile acid biosynthesis,1.1,2
MAR12251,Bile acid biosynthesis,1.1,2
MAR12252,Transport reactions,1.1,4
MAR12253,Transport reactions,1.1,0
MAR12254,Bile acid biosynthesis,1.1,3
MAR12255,Bile acid biosynthesis,1.1,3
MAR12256,Transport reactions,1.1,4
MAR12257,Transport reactions,1.1,0
MAR12258,Bile acid biosynthesis,1.1,4
MAR12259,Bile acid biosynthesis,1.1,4
MAR12260,Transport reactions,1.1,4
MAR12261,Transport reactions,1.1,0
MAR12262,Transport reactions,1.1,3
MAR12263,Transport reactions,1.1,4
MAR12264,Transport reactions,1.1,2
MAR12265,Transport reactions,1.1,0
MAR12266,Transport reactions,1.1,4
MAR12267,Transport reactions,1.1,4
MAR12268,Transport reactions,1.1,2
MAR12269,Transport reactions,1.1,4
MAR12270,Transport reactions,1.1,4
MAR12271,Transport reactions,1.1,2
MAR12272,Bile acid biosynthesis,1.1,4
MAR12273,Bile acid biosynthesis,1.1,4
MAR12274,Transport reactions,1.1,4
MAR12275,Transport reactions,1.1,0
MAR12276,Bile acid biosynthesis,1.1,3
MAR12277,Bile acid biosynthesis,1.1,3
MAR12278,Transport reactions,1.1,4
MAR12279,Transport reactions,1.1,0
MAR12280,Transport reactions,1.1,4
MAR12281,Transport reactions,1.1,2
MAR12282,Bile acid biosynthesis,1.1,1
MAR12283,Transport reactions,1.1,0
MAR12284,Transport reactions,1.1,4
MAR12285,Transport reactions,1.1,2
MAR12286,Bile acid biosynthesis,1.1,1
MAR12287,Transport reactions,1.1,4
MAR12288,Transport reactions,1.1,2
MAR12289,Bile acid biosynthesis,1.1,1
MAR12290,Bile acid biosynthesis,1.1,1
MAR12291,Transport reactions,1.1,4
MAR12292,Transport reactions,1.1,2
MAR12293,Bile acid biosynthesis,1.1,1
MAR12294,Transport reactions,1.1,3
MAR12295,Transport reactions,1.1,4
MAR12296,Transport reactions,1.1,2
MAR12297,Transport reactions,1.1,4
MAR12298,Transport reactions,1.1,2
MAR12299,Bile acid biosynthesis,1.1,1
MAR12300,Transport reactions,1.1,4
MAR12301,Transport reactions,1.1,4
MAR12302,Transport reactions,1.1,2
MAR12303,Transport reactions,1.1,4
MAR12304,Transport reactions,1.1,2
MAR12305,Bile acid biosynthesis,1.1,1
MAR12306,Transport reactions,1.1,4
MAR12307,Transport reactions,1.1,2
MAR12308,Drug metabolism,1.1,2
MAR12309,Drug metabolism,1.1,0
MAR12310,Drug metabolism,1.1,0
MAR12311,Drug metabolism,1.1,0
MAR12312,Drug metabolism,1.1,0
MAR12313,Drug metabolism,1.1,0
MAR12314,Drug metabolism,1.1,0
MAR12315,Drug metabolism,1.1,0
MAR12316,Drug metabolism,1.1,0
MAR12317,Drug metabolism,1.1,0
MAR12318,Drug metabolism,1.1,2
MAR12319,Drug metabolism,1.1,2
MAR12320,Drug metabolism,1.1,0
MAR12321,Drug metabolism,1.1,0
MAR12322,Drug metabolism,1.1,0
MAR12323,Drug metabolism,1.1,0
MAR12324,Drug metabolism,1.1,0
MAR12325,Drug metabolism,1.1,0
MAR12326,Drug metabolism,1.1,0
MAR12327,Drug metabolism,1.1,0
MAR12328,Drug metabolism,1.1,0
MAR12329,Drug metabolism,1.1,0
MAR12330,Drug metabolism,1.1,0
MAR12331,Drug metabolism,1.1,0
MAR12332,Drug metabolism,1.1,0
MAR12333,Drug metabolism,1.1,3
MAR12334,Drug metabolism,1.1,0
MAR12335,Drug metabolism,1.1,3
MAR12336,Drug metabolism,1.1,0
MAR12337,Drug metabolism,1.1,2
MAR12338,Drug metabolism,1.1,0
MAR12339,Drug metabolism,1.1,0
MAR12340,Drug metabolism,1.1,2
MAR12341,Drug metabolism,1.1,2
MAR12342,Drug metabolism,1.1,3
MAR12343,Drug metabolism,1.1,1
MAR12344,Drug metabolism,1.1,2
MAR12345,Drug metabolism,1.1,0
MAR12346,Drug metabolism,1.1348964665755732,2
MAR12347,Drug metabolism,1.1,2
MAR12348,Drug metabolism,1.1,2
MAR12349,Drug metabolism,1.1,2
MAR12350,Drug metabolism,1.1,2
MAR12351,Drug metabolism,1.1,0
MAR12352,Drug metabolism,1.1348964665755732,2
MAR12353,Drug metabolism,1.1,0
MAR12354,Drug metabolism,1.1,0
MAR12355,Drug metabolism,1.1,3
MAR12356,Drug metabolism,1.1,0
MAR12357,Drug metabolism,1.1,0
MAR12358,Drug metabolism,1.1,0
MAR12359,Drug metabolism,1.1,0
MAR12360,Drug metabolism,1.1,1
MAR12361,Drug metabolism,1.1,0
MAR12362,Drug metabolism,1.1348964665755732,2
MAR12363,Drug metabolism,1.1,4
MAR12364,Drug metabolism,1.1,0
MAR12365,Drug metabolism,1.1,0
MAR12366,Drug metabolism,1.1,0
MAR12367,Drug metabolism,1.1,3
MAR12368,Drug metabolism,1.1,0
MAR12369,Drug metabolism,1.1,1
MAR12370,Drug metabolism,1.1,0
MAR12371,Drug metabolism,2.7813674929074903,3
MAR12372,Drug metabolism,2.699234038746566,4
MAR12373,Drug metabolism,1.1,3
MAR12374,Drug metabolism,1.1,0
MAR12375,Drug metabolism,1.1,3
MAR12376,Drug metabolism,1.1,3
MAR12377,Drug metabolism,1.1,0
MAR12378,Drug metabolism,1.1348964665755732,2
MAR12379,Drug metabolism,1.1,1
MAR12380,Drug metabolism,1.1,0
MAR12381,Drug metabolism,1.1,4
MAR12382,Drug metabolism,1.1,0
MAR12383,Drug metabolism,1.1,3
MAR12384,Drug metabolism,1.1,0
MAR12385,Drug metabolism,1.1348964665755732,2
MAR12386,Drug metabolism,1.1,0
MAR12387,Drug metabolism,1.1,2
MAR12388,Drug metabolism,1.1,0
MAR12389,Drug metabolism,1.1,0
MAR12390,Drug metabolism,1.1,0
MAR12391,Drug metabolism,1.1,0
MAR12392,Drug metabolism,1.1,3
MAR12393,Drug metabolism,1.1,1
MAR12394,Drug metabolism,1.1,2
MAR12395,Drug metabolism,1.1,0
MAR12396,Drug metabolism,1.1348964665755732,2
MAR12397,Drug metabolism,1.1,2
MAR12398,Drug metabolism,1.1,0
MAR12399,Drug metabolism,1.1,2
MAR12400,Drug metabolism,1.1,0
MAR12401,Drug metabolism,1.1348964665755732,2
MAR12402,Drug metabolism,1.1,0
MAR12403,Drug metabolism,1.1,3
MAR12404,Drug metabolism,1.1,2
MAR12405,Drug metabolism,1.1,0
MAR12406,Drug metabolism,1.1,1
MAR12407,Drug metabolism,1.1,3
MAR12408,Drug metabolism,1.1,0
MAR12409,Drug metabolism,1.1,1
MAR12410,Drug metabolism,1.1,3
MAR12411,Drug metabolism,1.1,0
MAR12412,Drug metabolism,1.1,0
MAR12413,Drug metabolism,1.1,0
MAR12414,Drug metabolism,1.1,4
MAR12415,Drug metabolism,1.1,0
MAR12416,Drug metabolism,1.1,0
MAR12417,Drug metabolism,1.1,0
MAR12418,Drug metabolism,1.1,0
MAR12419,Drug metabolism,1.1,0
MAR12420,Drug metabolism,1.1,0
MAR12421,Drug metabolism,1.1,0
MAR12422,Drug metabolism,1.1,0
MAR12423,Drug metabolism,1.1,4
MAR12424,Drug metabolism,1.1,0
MAR12425,Drug metabolism,1.1,1
MAR12426,Drug metabolism,1.1,0
MAR12427,Drug metabolism,1.1,4
MAR12428,Drug metabolism,1.1,3
MAR12429,Drug metabolism,1.1,0
MAR12430,Drug metabolism,1.1,0
MAR12431,Drug metabolism,1.1348964665755732,2
MAR12432,Drug metabolism,1.1,1
MAR12433,Drug metabolism,1.1,0
MAR12434,Drug metabolism,1.1,1
MAR12435,Drug metabolism,1.1,0
MAR12436,Drug metabolism,1.1,4
MAR12437,Drug metabolism,1.1,1
MAR12438,Drug metabolism,1.1,0
MAR12439,Drug metabolism,1.1,4
MAR12440,Drug metabolism,1.1,1
MAR12441,Drug metabolism,0.3397627512753525,1
MAR12442,Drug metabolism,1.1,0
MAR12443,Drug metabolism,1.1,4
MAR12444,Drug metabolism,1.1,0
MAR12445,Drug metabolism,1.1,0
MAR12446,Drug metabolism,1.1,1
MAR12447,Drug metabolism,1.1,0
MAR12448,Drug metabolism,1.1,0
MAR12449,Drug metabolism,1.1,0
MAR12450,Drug metabolism,1.1,0
MAR12451,Drug metabolism,1.1,0
MAR12452,Drug metabolism,1.1,0
MAR12453,Drug metabolism,1.1,0
MAR12454,Drug metabolism,1.1,0
MAR12455,Drug metabolism,1.1,3
MAR12456,Drug metabolism,1.1,0
MAR12457,Drug metabolism,1.1,1
MAR12458,Drug metabolism,1.1,3
MAR12459,Drug metabolism,1.1,0
MAR12460,Drug metabolism,1.1,1
MAR12461,Drug metabolism,0.3397627512753525,1
MAR12462,Drug metabolism,1.1,3
MAR12463,Drug metabolism,1.1,0
MAR12464,Drug metabolism,1.1,1
MAR12465,Drug metabolism,1.1,1
MAR12466,Drug metabolism,1.1,1
MAR12467,Drug metabolism,1.1,1
MAR12468,Drug metabolism,1.1,1
MAR12469,Drug metabolism,1.1,0
MAR12470,Drug metabolism,1.1,1
MAR12471,Drug metabolism,1.1,3
MAR12472,Drug metabolism,1.7167683698519465,2
MAR12473,Drug metabolism,1.1,1
MAR12474,Drug metabolism,1.1,2
MAR12475,Drug metabolism,1.1,0
MAR12476,Drug metabolism,1.1,0
MAR12477,Drug metabolism,1.1,0
MAR12478,Drug metabolism,1.1,0
MAR12479,Drug metabolism,1.1,0
MAR12480,Drug metabolism,1.1,0
MAR12481,Drug metabolism,1.1,0
MAR12482,Drug metabolism,1.1,0
MAR12483,Drug metabolism,1.1,0
MAR12484,Drug metabolism,1.1,0
MAR12485,Drug metabolism,1.1,0
MAR12486,Drug metabolism,1.1,0
MAR12487,Drug metabolism,1.1,0
MAR12488,Drug metabolism,1.1,0
MAR12489,Drug metabolism,1.1,0
MAR12490,Drug metabolism,1.1,0
MAR12491,Drug metabolism,1.1,0
MAR12492,Drug metabolism,1.1,0
MAR12493,Drug metabolism,1.1,0
MAR12494,Drug metabolism,1.1,0
MAR12495,Drug metabolism,1.1,0
MAR12496,Drug metabolism,1.1,0
MAR12497,Drug metabolism,1.1,2
MAR12498,Drug metabolism,1.1,0
MAR12499,Drug metabolism,1.1,0
MAR12500,Drug metabolism,1.1,0
MAR12501,Drug metabolism,1.1,0
MAR12502,Drug metabolism,1.1,0
MAR12503,Drug metabolism,1.1,0
MAR12504,Drug metabolism,1.1,0
MAR12505,Drug metabolism,1.1,0
MAR12506,Drug metabolism,1.1,2
MAR12507,Drug metabolism,1.1,0
MAR12508,Drug metabolism,1.1,0
MAR12509,Drug metabolism,1.1,1
MAR12510,Drug metabolism,1.169792933151146,1
MAR12511,Drug metabolism,1.1,1
MAR12512,Drug metabolism,1.1,0
MAR12513,Drug metabolism,1.1,0
MAR12514,Drug metabolism,0.3397627512753525,1
MAR12515,Drug metabolism,1.1,5
MAR12516,Drug metabolism,1.1,3
MAR12517,Drug metabolism,1.1,5
MAR12518,Drug metabolism,1.1348964665755732,2
MAR12519,Drug metabolism,1.1,0
MAR12520,Drug metabolism,1.1,0
MAR12521,Drug metabolism,1.1,0
MAR12522,Drug metabolism,1.1,0
MAR12523,Drug metabolism,0.3397627512753525,1
MAR12524,Drug metabolism,1.1,0
MAR12525,Drug metabolism,1.1,0
MAR12526,Drug metabolism,1.1,0
MAR12527,Drug metabolism,1.1,0
MAR12528,Drug metabolism,1.1,3
MAR12529,Drug metabolism,1.1,0
MAR12530,Drug metabolism,1.1,0
MAR12531,Drug metabolism,1.1,0
MAR12532,Drug metabolism,1.1,0
MAR12533,Drug metabolism,1.1,2
MAR12534,Drug metabolism,1.1,0
MAR12535,Drug metabolism,1.1,2
MAR12536,Drug metabolism,1.1,0
MAR12537,Drug metabolism,1.1,2
MAR12538,Drug metabolism,1.1,0
MAR12539,Drug metabolism,1.1,2
MAR12540,Drug metabolism,1.1,1
MAR12541,Drug metabolism,1.1,1
MAR12542,Drug metabolism,1.1,0
MAR12543,Drug metabolism,1.1,1
MAR12544,Drug metabolism,1.1,1
MAR12545,Drug metabolism,1.1,1
MAR12546,Drug metabolism,1.1,0
MAR12547,Drug metabolism,1.1,1
MAR12548,Drug metabolism,1.1,0
MAR12549,Drug metabolism,1.1,0
MAR12550,Drug metabolism,1.1,0
MAR12551,Drug metabolism,1.1,1
MAR12552,Drug metabolism,1.1,0
MAR12553,Drug metabolism,1.1,0
MAR12554,Drug metabolism,1.1,0
MAR12555,Drug metabolism,1.1,0
MAR12556,Drug metabolism,0.3397627512753525,1
MAR12557,Drug metabolism,1.1,2
MAR12558,Drug metabolism,1.1,2
MAR12559,Drug metabolism,1.1,0
MAR12560,Drug metabolism,1.1,0
MAR12561,Drug metabolism,1.1,0
MAR12562,Drug metabolism,2.699234038746566,4
MAR12563,Drug metabolism,1.1,0
MAR12564,Drug metabolism,1.1,1
MAR12565,Drug metabolism,1.1,0
MAR12566,Drug metabolism,1.1,0
MAR12567,Drug metabolism,1.1,0
MAR12568,Drug metabolism,1.1,0
MAR12569,Drug metabolism,1.1,1
MAR12570,Drug metabolism,1.1,3
MAR12571,Drug metabolism,1.1,0
MAR12572,Drug metabolism,1.1,0
MAR12573,Drug metabolism,1.1,0
MAR12574,Drug metabolism,1.1,0
MAR12575,Exchange/demand reactions,1.1,0
MAR12576,Exchange/demand reactions,1.1,0
MAR12577,Exchange/demand reactions,1.1,0
MAR12578,Exchange/demand reactions,1.1,0
MAR12579,Exchange/demand reactions,1.1,0
MAR12580,Exchange/demand reactions,1.1,0
MAR12581,Exchange/demand reactions,1.1,0
MAR12582,Exchange/demand reactions,1.1,0
MAR12583,Exchange/demand reactions,1.1,0
MAR12584,Exchange/demand reactions,1.1,0
MAR12585,Exchange/demand reactions,1.1,0
MAR12586,Exchange/demand reactions,1.1,0
MAR12587,Exchange/demand reactions,1.1,0
MAR12588,Exchange/demand reactions,1.1,0
MAR12589,Exchange/demand reactions,1.1,0
MAR12590,Exchange/demand reactions,1.1,0
MAR12591,Exchange/demand reactions,1.1,0
MAR12592,Exchange/demand reactions,1.1,0
MAR12593,Exchange/demand reactions,1.1,0
MAR12594,Exchange/demand reactions,1.1,0
MAR12595,Exchange/demand reactions,1.1,0
MAR12596,Exchange/demand reactions,1.1,0
MAR12597,Exchange/demand reactions,1.1,0
MAR12598,Exchange/demand reactions,1.1,0
MAR12599,Exchange/demand reactions,1.1,0
MAR12600,Exchange/demand reactions,1.1,0
MAR12601,Exchange/demand reactions,1.1,0
MAR12602,Exchange/demand reactions,1.1,0
MAR12603,Exchange/demand reactions,1.1,0
MAR12604,Exchange/demand reactions,1.1,0
MAR12605,Exchange/demand reactions,1.1,0
MAR12606,Exchange/demand reactions,1.1,0
MAR12607,Exchange/demand reactions,1.1,0
MAR12608,Exchange/demand reactions,1.1,0
MAR12609,Exchange/demand reactions,1.1,0
MAR12610,Exchange/demand reactions,1.1,0
MAR12611,Exchange/demand reactions,1.1,0
MAR12612,Exchange/demand reactions,1.1,0
MAR12613,Exchange/demand reactions,1.1,0
MAR12614,Exchange/demand reactions,1.1,0
MAR12615,Exchange/demand reactions,1.1,0
MAR12616,Exchange/demand reactions,1.1,0
MAR12617,Exchange/demand reactions,1.1,0
MAR12618,Exchange/demand reactions,1.1,0
MAR12619,Exchange/demand reactions,1.1,0
MAR12620,Exchange/demand reactions,1.1,0
MAR12621,Exchange/demand reactions,1.1,0
MAR12622,Exchange/demand reactions,1.1,0
MAR12623,Exchange/demand reactions,1.1,0
MAR12624,Exchange/demand reactions,1.1,0
MAR12625,Exchange/demand reactions,1.1,0
MAR12626,Exchange/demand reactions,1.1,0
MAR12627,Exchange/demand reactions,1.1,0
MAR12628,Exchange/demand reactions,1.1,0
MAR12629,Exchange/demand reactions,1.1,0
MAR12630,Exchange/demand reactions,1.1,0
MAR12631,Exchange/demand reactions,1.1,0
MAR12632,Exchange/demand reactions,1.1,0
MAR12633,Exchange/demand reactions,1.1,0
MAR12634,Exchange/demand reactions,1.1,0
MAR12635,Exchange/demand reactions,1.1,0
MAR12636,Exchange/demand reactions,1.1,0
MAR12637,Exchange/demand reactions,1.1,0
MAR12638,Exchange/demand reactions,1.1,0
MAR12639,Exchange/demand reactions,1.1,0
MAR12640,Exchange/demand reactions,1.1,0
MAR12641,Exchange/demand reactions,1.1,0
MAR12642,Exchange/demand reactions,1.1,0
MAR12643,Exchange/demand reactions,1.1,0
MAR12644,Exchange/demand reactions,1.1,0
MAR12645,Exchange/demand reactions,1.1,0
MAR12646,Exchange/demand reactions,1.1,0
MAR12647,Exchange/demand reactions,1.1,0
MAR12648,Exchange/demand reactions,1.1,0
MAR12649,Exchange/demand reactions,1.1,0
MAR12650,Exchange/demand reactions,1.1,0
MAR12651,Exchange/demand reactions,1.1,0
MAR12652,Exchange/demand reactions,1.1,0
MAR12653,Exchange/demand reactions,1.1,0
MAR12654,Exchange/demand reactions,1.1,0
MAR12655,Exchange/demand reactions,1.1,0
MAR12656,Exchange/demand reactions,1.1,0
MAR12657,Exchange/demand reactions,1.1,0
MAR12658,Exchange/demand reactions,1.1,0
MAR12659,Exchange/demand reactions,1.1,0
MAR12660,Exchange/demand reactions,1.1,0
MAR12661,Exchange/demand reactions,1.1,0
MAR12662,Exchange/demand reactions,1.1,0
MAR12663,Exchange/demand reactions,1.1,0
MAR12664,Exchange/demand reactions,1.1,0
MAR12665,Exchange/demand reactions,1.1,0
MAR12666,Exchange/demand reactions,1.1,0
MAR12667,Exchange/demand reactions,1.1,0
MAR12668,Exchange/demand reactions,1.1,0
MAR12669,Exchange/demand reactions,1.1,0
MAR12670,Exchange/demand reactions,1.1,0
MAR12671,Exchange/demand reactions,1.1,0
MAR12672,Exchange/demand reactions,1.1,0
MAR12673,Exchange/demand reactions,1.1,0
MAR12674,Exchange/demand reactions,1.1,0
MAR12675,Exchange/demand reactions,1.1,0
MAR12676,Exchange/demand reactions,1.1,0
MAR12677,Exchange/demand reactions,1.1,0
MAR12678,Exchange/demand reactions,1.1,0
MAR12679,Exchange/demand reactions,1.1,0
MAR12680,Exchange/demand reactions,1.1,0
MAR12681,Exchange/demand reactions,1.1,0
MAR12682,Exchange/demand reactions,1.1,0
MAR12683,Exchange/demand reactions,1.1,0
MAR12684,Exchange/demand reactions,1.1,0
MAR12685,Exchange/demand reactions,1.1,0
MAR12686,Exchange/demand reactions,1.1,0
MAR12687,Exchange/demand reactions,1.1,0
MAR12688,Exchange/demand reactions,1.1,0
MAR12689,Exchange/demand reactions,1.1,0
MAR12690,Exchange/demand reactions,1.1,0
MAR12691,Exchange/demand reactions,1.1,0
MAR12692,Exchange/demand reactions,1.1,0
MAR12693,Exchange/demand reactions,1.1,0
MAR12694,Exchange/demand reactions,1.1,0
MAR12695,Exchange/demand reactions,1.1,0
MAR12696,Exchange/demand reactions,1.1,0
MAR12697,Exchange/demand reactions,1.1,0
MAR12698,Exchange/demand reactions,1.1,0
MAR12699,Exchange/demand reactions,1.1,0
MAR12700,Exchange/demand reactions,1.1,0
MAR12701,Exchange/demand reactions,1.1,0
MAR12702,Exchange/demand reactions,1.1,0
MAR12703,Exchange/demand reactions,1.1,0
MAR12704,Exchange/demand reactions,1.1,0
MAR12705,Exchange/demand reactions,1.1,0
MAR12706,Exchange/demand reactions,1.1,0
MAR12707,Exchange/demand reactions,1.1,0
MAR12708,Exchange/demand reactions,1.1,0
MAR12709,Exchange/demand reactions,1.1,0
MAR12710,Exchange/demand reactions,1.1,0
MAR12711,Exchange/demand reactions,1.1,0
MAR12712,Exchange/demand reactions,1.1,0
MAR12713,Exchange/demand reactions,1.1,0
MAR12714,Exchange/demand reactions,1.1,0
MAR12715,Exchange/demand reactions,1.1,0
MAR12716,Exchange/demand reactions,1.1,0
MAR12717,Exchange/demand reactions,1.1,0
MAR12718,Exchange/demand reactions,1.1,0
MAR12719,Exchange/demand reactions,1.1,0
MAR12720,Drug metabolism,1.1,0
MAR12721,Drug metabolism,1.1,0
MAR12722,Drug metabolism,1.1,0
MAR12723,Drug metabolism,1.1,0
MAR12724,Drug metabolism,1.1,0
MAR12725,Drug metabolism,1.1,0
MAR12726,Drug metabolism,1.1,0
MAR12727,Drug metabolism,1.169792933151146,1
MAR12728,Drug metabolism,1.1,3
MAR12729,Drug metabolism,1.1,0
MAR12730,Drug metabolism,1.1,0
MAR12731,Drug metabolism,1.1,0
MAR12732,Drug metabolism,1.1,0
MAR12733,Drug metabolism,1.1,0
MAR12734,Drug metabolism,1.1,0
MAR12735,Drug metabolism,1.1,0
MAR12736,Drug metabolism,1.1,3
MAR12737,Drug metabolism,0.5768941269930161,1
MAR12738,Drug metabolism,1.1,4
MAR12739,Drug metabolism,1.1,4
MAR12740,Drug metabolism,1.1,1
MAR12741,Drug metabolism,1.1,1
MAR12742,Drug metabolism,1.1,0
MAR12743,Drug metabolism,1.1,0
MAR12744,Drug metabolism,1.1574668749954389,4
MAR12745,Drug metabolism,1.1,0
MAR12746,Drug metabolism,1.1,1
MAR12747,Drug metabolism,1.1,4
MAR12748,Drug metabolism,1.1,4
MAR12749,Drug metabolism,1.1,1
MAR12750,Drug metabolism,1.1,0
MAR12751,Drug metabolism,1.1,0
MAR12752,Drug metabolism,1.1,0
MAR12753,Drug metabolism,1.1,0
MAR12754,Drug metabolism,0.3397627512753525,1
MAR12755,Drug metabolism,1.1,0
MAR12756,Drug metabolism,1.1,2
MAR12757,Drug metabolism,1.1,0
MAR12758,Drug metabolism,1.1,1
MAR12759,Drug metabolism,1.1,0
MAR12760,Drug metabolism,0.3397627512753525,1
MAR12761,Drug metabolism,1.1,2
MAR12762,Drug metabolism,1.1,0
MAR12763,Drug metabolism,1.1,2
MAR12764,Drug metabolism,1.1,0
MAR12765,Drug metabolism,1.1,0
